run_id,pair_id,problem_index,topic,method,full_run_total_tokens,full_run_wall_time_seconds,full_run_model_duration_seconds,method_total_tokens,method_duration_seconds,selected_candidate_id,selected_answer,selected_normalized_answer,selected_confidence,is_correct,selected_agent_id,selected_model,selected_stage,initial_any_correct,initial_both_wrong,post_any_correct,correct_to_wrong,wrong_to_correct,preserved_correct,candidate_oracle_possible,selection_info
qwen3_8b_A__qwen3_8b_B__1,qwen3_8b_A__qwen3_8b_B,1,number_theory,single_B,2347,28.604737758636475,16.3797401,286,1.9699334,B0,14,14,100.0,False,qwen3_8b_A__qwen3_8b_B__B,qwen3:8b,independent,False,True,False,False,False,False,False,
qwen3_8b_A__qwen3_8b_B__1,qwen3_8b_A__qwen3_8b_B,1,number_theory,stateless_debate,2347,28.604737758636475,16.3797401,2347,16.3797401,A1,14,14,100.0,False,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,post_debate,False,True,False,False,False,False,False,
qwen3_8b_A__qwen3_8b_B__1,qwen3_8b_A__qwen3_8b_B,1,number_theory,4cand_majority,2347,28.604737758636475,16.3797401,2347,16.3797401,A0,14,14,100.0,False,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,False,True,False,False,False,False,False,
qwen3_8b_A__qwen3_8b_B__1,qwen3_8b_A__qwen3_8b_B,1,number_theory,4cand_confidence,2347,28.604737758636475,16.3797401,2347,16.3797401,A0,14,14,100.0,False,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,False,True,False,False,False,False,False,
qwen3_8b_A__qwen3_8b_B__1,qwen3_8b_A__qwen3_8b_B,1,number_theory,oracle_candidate,2347,28.604737758636475,16.3797401,2347,16.3797401,A0,14,14,100.0,False,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,False,True,False,False,False,False,False,
qwen3_8b_A__qwen3_8b_B__1,qwen3_8b_A__qwen3_8b_B,1,number_theory,overall_reliability,2347,28.604737758636475,16.3797401,2347,16.3797401,A0,14,14,100.0,False,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,False,True,False,False,False,False,False,"{'mode': 'overall', 'selected_candidate_id': 'A0', 'selected_score': 0.4, 'candidate_scores': [{'candidate_id': 'A0', 'answer': '14', 'normalized_answer': '14', 'score': 0.4, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.4, 'source': 'pair_agent_stage'}}, {'candidate_id': 'B0', 'answer': '14', 'normalized_answer': '14', 'score': 0.4, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.4, 'source': 'pair_agent_stage'}}, {'candidate_id': 'A1', 'answer': '14', 'normalized_answer': '14', 'score': 0.4, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.4, 'source': 'pair_agent_stage'}}, {'candidate_id': 'B1', 'answer': '14', 'normalized_answer': '14', 'score': 0.4, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.4, 'source': 'pair_agent_stage'}}]}"
qwen3_8b_A__qwen3_8b_B__1,qwen3_8b_A__qwen3_8b_B,1,number_theory,agent_topic_reliability,2347,28.604737758636475,16.3797401,2347,16.3797401,A0,14,14,100.0,False,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,False,True,False,False,False,False,False,"{'mode': 'agent_topic', 'selected_candidate_id': 'A0', 'selected_score': 0.32407407407407407, 'candidate_scores': [{'candidate_id': 'A0', 'answer': '14', 'normalized_answer': '14', 'score': 0.32407407407407407, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.32407407407407407, 'topic_correct': 0, 'topic_total': 2, 'prior': 0.3888888888888889}}, {'candidate_id': 'B0', 'answer': '14', 'normalized_answer': '14', 'score': 0.32407407407407407, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.32407407407407407, 'topic_correct': 0, 'topic_total': 2, 'prior': 0.3888888888888889}}, {'candidate_id': 'A1', 'answer': '14', 'normalized_answer': '14', 'score': 0.32407407407407407, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.32407407407407407, 'topic_correct': 0, 'topic_total': 2, 'prior': 0.3888888888888889}}, {'candidate_id': 'B1', 'answer': '14', 'normalized_answer': '14', 'score': 0.32407407407407407, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.32407407407407407, 'topic_correct': 0, 'topic_total': 2, 'prior': 0.3888888888888889}}]}"
qwen3_8b_A__qwen3_8b_B__1,qwen3_8b_A__qwen3_8b_B,1,number_theory,pac_math_pair_topic_stage,2347,28.604737758636475,16.3797401,2347,16.3797401,A0,14,14,100.0,False,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,False,True,False,False,False,False,False,"{'mode': 'pair_topic_stage', 'selected_candidate_id': 'A0', 'selected_score': 0.36363636363636365, 'candidate_scores': [{'candidate_id': 'A0', 'answer': '14', 'normalized_answer': '14', 'score': 0.36363636363636365, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.36363636363636365, 'topic_correct': 0, 'topic_total': 1, 'prior': 0.4, 'prior_source': 'pair_agent_stage', 'alpha': 10.0}}, {'candidate_id': 'B0', 'answer': '14', 'normalized_answer': '14', 'score': 0.36363636363636365, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.36363636363636365, 'topic_correct': 0, 'topic_total': 1, 'prior': 0.4, 'prior_source': 'pair_agent_stage', 'alpha': 10.0}}, {'candidate_id': 'A1', 'answer': '14', 'normalized_answer': '14', 'score': 0.36363636363636365, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.36363636363636365, 'topic_correct': 0, 'topic_total': 1, 'prior': 0.4, 'prior_source': 'pair_agent_stage', 'alpha': 10.0}}, {'candidate_id': 'B1', 'answer': '14', 'normalized_answer': '14', 'score': 0.36363636363636365, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.36363636363636365, 'topic_correct': 0, 'topic_total': 1, 'prior': 0.4, 'prior_source': 'pair_agent_stage', 'alpha': 10.0}}]}"
qwen3_8b_A__qwen3_8b_B__2,qwen3_8b_A__qwen3_8b_B,2,algebra,single_A,1826,22.54785394668579,10.1179023,247,1.6772481,A0,\frac{\sqrt{42}}{7},\frac{sqrt(42)}{7},100.0,False,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,False,True,False,False,False,False,False,
qwen3_8b_A__qwen3_8b_B__2,qwen3_8b_A__qwen3_8b_B,2,algebra,single_B,1826,22.54785394668579,10.1179023,247,1.6050556,B0,\frac{\sqrt{42}}{7},\frac{sqrt(42)}{7},100.0,False,qwen3_8b_A__qwen3_8b_B__B,qwen3:8b,independent,False,True,False,False,False,False,False,
qwen3_8b_A__qwen3_8b_B__2,qwen3_8b_A__qwen3_8b_B,2,algebra,stateless_debate,1826,22.54785394668579,10.1179023,1826,10.1179023,A1,sqrt(42)/7,sqrt(42)/7,100.0,False,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,post_debate,False,True,False,False,False,False,False,
qwen3_8b_A__qwen3_8b_B__2,qwen3_8b_A__qwen3_8b_B,2,algebra,4cand_majority,1826,22.54785394668579,10.1179023,1826,10.1179023,A0,\frac{\sqrt{42}}{7},\frac{sqrt(42)}{7},100.0,False,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,False,True,False,False,False,False,False,
qwen3_8b_A__qwen3_8b_B__2,qwen3_8b_A__qwen3_8b_B,2,algebra,4cand_confidence,1826,22.54785394668579,10.1179023,1826,10.1179023,A0,\frac{\sqrt{42}}{7},\frac{sqrt(42)}{7},100.0,False,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,False,True,False,False,False,False,False,
qwen3_8b_A__qwen3_8b_B__2,qwen3_8b_A__qwen3_8b_B,2,algebra,oracle_candidate,1826,22.54785394668579,10.1179023,1826,10.1179023,A0,\frac{\sqrt{42}}{7},\frac{sqrt(42)}{7},100.0,False,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,False,True,False,False,False,False,False,
qwen3_8b_A__qwen3_8b_B__2,qwen3_8b_A__qwen3_8b_B,2,algebra,overall_reliability,1826,22.54785394668579,10.1179023,1826,10.1179023,A0,\frac{\sqrt{42}}{7},\frac{sqrt(42)}{7},100.0,False,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,False,True,False,False,False,False,False,"{'mode': 'overall', 'selected_candidate_id': 'A0', 'selected_score': 0.4, 'candidate_scores': [{'candidate_id': 'A0', 'answer': '\\frac{\\sqrt{42}}{7}', 'normalized_answer': '\\frac{sqrt(42)}{7}', 'score': 0.4, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.4, 'source': 'pair_agent_stage'}}, {'candidate_id': 'B0', 'answer': '\\frac{\\sqrt{42}}{7}', 'normalized_answer': '\\frac{sqrt(42)}{7}', 'score': 0.4, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.4, 'source': 'pair_agent_stage'}}, {'candidate_id': 'A1', 'answer': 'sqrt(42)/7', 'normalized_answer': 'sqrt(42)/7', 'score': 0.4, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.4, 'source': 'pair_agent_stage'}}, {'candidate_id': 'B1', 'answer': 'sqrt(42)/7', 'normalized_answer': 'sqrt(42)/7', 'score': 0.4, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.4, 'source': 'pair_agent_stage'}}]}"
qwen3_8b_A__qwen3_8b_B__2,qwen3_8b_A__qwen3_8b_B,2,algebra,agent_topic_reliability,1826,22.54785394668579,10.1179023,1826,10.1179023,A0,\frac{\sqrt{42}}{7},\frac{sqrt(42)}{7},100.0,False,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,False,True,False,False,False,False,False,"{'mode': 'agent_topic', 'selected_candidate_id': 'A0', 'selected_score': 0.3680555555555556, 'candidate_scores': [{'candidate_id': 'A0', 'answer': '\\frac{\\sqrt{42}}{7}', 'normalized_answer': '\\frac{sqrt(42)}{7}', 'score': 0.3680555555555556, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.3680555555555556, 'topic_correct': 2, 'topic_total': 6, 'prior': 0.3888888888888889}}, {'candidate_id': 'B0', 'answer': '\\frac{\\sqrt{42}}{7}', 'normalized_answer': '\\frac{sqrt(42)}{7}', 'score': 0.3680555555555556, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.3680555555555556, 'topic_correct': 2, 'topic_total': 6, 'prior': 0.3888888888888889}}, {'candidate_id': 'A1', 'answer': 'sqrt(42)/7', 'normalized_answer': 'sqrt(42)/7', 'score': 0.3680555555555556, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.3680555555555556, 'topic_correct': 2, 'topic_total': 6, 'prior': 0.3888888888888889}}, {'candidate_id': 'B1', 'answer': 'sqrt(42)/7', 'normalized_answer': 'sqrt(42)/7', 'score': 0.3680555555555556, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.3680555555555556, 'topic_correct': 2, 'topic_total': 6, 'prior': 0.3888888888888889}}]}"
qwen3_8b_A__qwen3_8b_B__2,qwen3_8b_A__qwen3_8b_B,2,algebra,pac_math_pair_topic_stage,1826,22.54785394668579,10.1179023,1826,10.1179023,A0,\frac{\sqrt{42}}{7},\frac{sqrt(42)}{7},100.0,False,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,False,True,False,False,False,False,False,"{'mode': 'pair_topic_stage', 'selected_candidate_id': 'A0', 'selected_score': 0.38461538461538464, 'candidate_scores': [{'candidate_id': 'A0', 'answer': '\\frac{\\sqrt{42}}{7}', 'normalized_answer': '\\frac{sqrt(42)}{7}', 'score': 0.38461538461538464, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.38461538461538464, 'topic_correct': 1, 'topic_total': 3, 'prior': 0.4, 'prior_source': 'pair_agent_stage', 'alpha': 10.0}}, {'candidate_id': 'B0', 'answer': '\\frac{\\sqrt{42}}{7}', 'normalized_answer': '\\frac{sqrt(42)}{7}', 'score': 0.38461538461538464, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.38461538461538464, 'topic_correct': 1, 'topic_total': 3, 'prior': 0.4, 'prior_source': 'pair_agent_stage', 'alpha': 10.0}}, {'candidate_id': 'A1', 'answer': 'sqrt(42)/7', 'normalized_answer': 'sqrt(42)/7', 'score': 0.38461538461538464, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.38461538461538464, 'topic_correct': 1, 'topic_total': 3, 'prior': 0.4, 'prior_source': 'pair_agent_stage', 'alpha': 10.0}}, {'candidate_id': 'B1', 'answer': 'sqrt(42)/7', 'normalized_answer': 'sqrt(42)/7', 'score': 0.38461538461538464, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.38461538461538464, 'topic_correct': 1, 'topic_total': 3, 'prior': 0.4, 'prior_source': 'pair_agent_stage', 'alpha': 10.0}}]}"
qwen3_8b_A__qwen3_8b_B__3,qwen3_8b_A__qwen3_8b_B,3,intermediate_algebra,single_A,1691,22.384722471237183,10.1378272,228,1.8145474,A0,5,5,100.0,True,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,True,False,True,False,False,True,True,
qwen3_8b_A__qwen3_8b_B__3,qwen3_8b_A__qwen3_8b_B,3,intermediate_algebra,single_B,1691,22.384722471237183,10.1378272,228,1.5975456,B0,5,5,100.0,True,qwen3_8b_A__qwen3_8b_B__B,qwen3:8b,independent,True,False,True,False,False,True,True,
qwen3_8b_A__qwen3_8b_B__3,qwen3_8b_A__qwen3_8b_B,3,intermediate_algebra,stateless_debate,1691,22.384722471237183,10.1378272,1691,10.1378272,A1,5,5,100.0,True,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,post_debate,True,False,True,False,False,True,True,
qwen3_8b_A__qwen3_8b_B__3,qwen3_8b_A__qwen3_8b_B,3,intermediate_algebra,4cand_majority,1691,22.384722471237183,10.1378272,1691,10.1378272,A0,5,5,100.0,True,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,True,False,True,False,False,True,True,
qwen3_8b_A__qwen3_8b_B__3,qwen3_8b_A__qwen3_8b_B,3,intermediate_algebra,4cand_confidence,1691,22.384722471237183,10.1378272,1691,10.1378272,A0,5,5,100.0,True,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,True,False,True,False,False,True,True,
qwen3_8b_A__qwen3_8b_B__3,qwen3_8b_A__qwen3_8b_B,3,intermediate_algebra,oracle_candidate,1691,22.384722471237183,10.1378272,1691,10.1378272,A0,5,5,100.0,True,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,True,False,True,False,False,True,True,
qwen3_8b_A__qwen3_8b_B__3,qwen3_8b_A__qwen3_8b_B,3,intermediate_algebra,overall_reliability,1691,22.384722471237183,10.1378272,1691,10.1378272,A0,5,5,100.0,True,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,True,False,True,False,False,True,True,"{'mode': 'overall', 'selected_candidate_id': 'A0', 'selected_score': 0.4, 'candidate_scores': [{'candidate_id': 'A0', 'answer': '5', 'normalized_answer': '5', 'score': 0.4, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.4, 'source': 'pair_agent_stage'}}, {'candidate_id': 'B0', 'answer': '5', 'normalized_answer': '5', 'score': 0.4, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.4, 'source': 'pair_agent_stage'}}, {'candidate_id': 'A1', 'answer': '5', 'normalized_answer': '5', 'score': 0.4, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.4, 'source': 'pair_agent_stage'}}, {'candidate_id': 'B1', 'answer': '5', 'normalized_answer': '5', 'score': 0.4, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.4, 'source': 'pair_agent_stage'}}]}"
qwen3_8b_A__qwen3_8b_B__3,qwen3_8b_A__qwen3_8b_B,3,intermediate_algebra,agent_topic_reliability,1691,22.384722471237183,10.1378272,1691,10.1378272,A0,5,5,100.0,True,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,True,False,True,False,False,True,True,"{'mode': 'agent_topic', 'selected_candidate_id': 'A0', 'selected_score': 0.42063492063492064, 'candidate_scores': [{'candidate_id': 'A0', 'answer': '5', 'normalized_answer': '5', 'score': 0.42063492063492064, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.42063492063492064, 'topic_correct': 2, 'topic_total': 4, 'prior': 0.3888888888888889}}, {'candidate_id': 'B0', 'answer': '5', 'normalized_answer': '5', 'score': 0.42063492063492064, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.42063492063492064, 'topic_correct': 2, 'topic_total': 4, 'prior': 0.3888888888888889}}, {'candidate_id': 'A1', 'answer': '5', 'normalized_answer': '5', 'score': 0.42063492063492064, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.42063492063492064, 'topic_correct': 2, 'topic_total': 4, 'prior': 0.3888888888888889}}, {'candidate_id': 'B1', 'answer': '5', 'normalized_answer': '5', 'score': 0.42063492063492064, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.42063492063492064, 'topic_correct': 2, 'topic_total': 4, 'prior': 0.3888888888888889}}]}"
